$0;1591722273013000000;1.13;KIEKER;aec4ac2bf82b;1;false;0;NANOSECONDS;0
$0;1591722273131000000;1.13;KIEKER;aec4ac2bf82b;1;false;0;NANOSECONDS;0
$1;1591722273205000000;ec8cd00f-2907-4882-aa50-8eb757e9cd8e;1591722273128-1591722273184-0;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_nI0JkDVhEeqPG_FgW3bi6Q;{};1591722273005-1591722273052-0;_P7sGMDViEeqPG_FgW3bi6Q;1272991643;1591722273184000000;1591722273193481419
$1;1591722273229000000;13620996-f6c5-4e7d-9fa4-4799259b4de6;1591722273005-1591722273052-0;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_NV690DViEeqPG_FgW3bi6Q;{};1591722273005-1591722273026-0;_6n8xwDbgEeq5L_FI-wfNWQ;266821341;1591722273052000000;1591722273220173927
$1;1591722273229000000;13620996-f6c5-4e7d-9fa4-4799259b4de6;1591722273005-1591722273026-0;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_ybDeYDVXEeqPG_FgW3bi6Q;{};<not set>;<not set>;1058582078;1591722273026000000;1591722273218377513
$2;1591722273592000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.865979381443299;1591722273585875906
$2;1591722273592000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.8;1591722273586975186
$2;1591722273592000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;NaN;1591722273587199332
$2;1591722273592000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;NaN;1591722273587580451
$2;1591722273592000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;NaN;1591722273587694525
$2;1591722273592000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;NaN;1591722273587737377
$2;1591722273625000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.8571428571428571;1591722273624493375
$2;1591722273729000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.9047619047619048;1591722273728237362
$2;1591722273825000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.9473684210526316;1591722273824127705
$2;1591722273925000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;1.0;1591722273924090726
$2;1591722274025000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;1.0;1591722274024124558
$2;1591722274125000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.95;1591722274124020391
$2;1591722274225000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;1.0;1591722274224000525
$2;1591722274325000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;1.0;1591722274324097838
$2;1591722274425000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;1.0;1591722274424247432
$2;1591722274528000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;1.0;1591722274524101517
$2;1591722274625000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.8888888888888888;1591722274624094511
$2;1591722274725000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.55;1591722274724251725
$2;1591722274825000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.9411764705882353;1591722274824033001
$2;1591722274949000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.7894736842105263;1591722274924739886
$2;1591722275025000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.4285714285714286;1591722275023966172
$2;1591722275125000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.55;1591722275124120113
$2;1591722275225000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.5;1591722275224057112
$2;1591722275325000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.5263157894736842;1591722275324297307
$2;1591722275426000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.1;1591722275425052157
$2;1591722275527000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.0;1591722275526104993
$2;1591722275626000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.15789473684210525;1591722275624672582
$2;1591722275726000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.15000000000000002;1591722275724764971
$2;1591722275826000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.0;1591722275824670620
$2;1591722275925000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.736842105263158;1591722275924118254
$1;1591722275985000000;38d1a739-2c79-48a5-8460-d4b0f68d7d56;1591722273128-1591722275972-0;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_nI0JkDVhEeqPG_FgW3bi6Q;{};1591722273005-1591722275954-1;_P7sGMDViEeqPG_FgW3bi6Q;1957690430;1591722275972000000;1591722275983024205
$1;1591722276017000000;ca238f8f-b508-437c-8bb7-f195da3e510a;1591722273005-1591722275954-1;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_NV690DViEeqPG_FgW3bi6Q;{};1591722273005-1591722275954-0;_6n8xwDbgEeq5L_FI-wfNWQ;266821341;1591722275954000000;1591722276008934688
$1;1591722276018000000;ca238f8f-b508-437c-8bb7-f195da3e510a;1591722273005-1591722275954-0;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_ybDeYDVXEeqPG_FgW3bi6Q;{};<not set>;<not set>;1058582078;1591722275952000000;1591722276008105185
$2;1591722276027000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.9375;1591722276024604117
$2;1591722276129000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.9473684210526315;1591722276123902826
$2;1591722276225000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.3333333333333333;1591722276224452766
$2;1591722276327000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.10526315789473684;1591722276325815597
$2;1591722276425000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.0;1591722276424284545
$2;1591722276532000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.0;1591722276528076024
$2;1591722276625000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.5;1591722276624095960
$2;1591722276725000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.65;1591722276724180508
$2;1591722276825000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.6;1591722276824132437
$1;1591722276917000000;c9980ac2-8786-499a-b4e5-1dfe8bb0fe87;1591722273128-1591722276910-0;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_nI0JkDVhEeqPG_FgW3bi6Q;{};1591722273005-1591722276907-1;_P7sGMDViEeqPG_FgW3bi6Q;1179974809;1591722276910000000;1591722276915908202
$2;1591722276926000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.8333333333333334;1591722276925458269
$1;1591722276929000000;ec607c54-b568-4dc2-8b96-95e90d5952f8;1591722273005-1591722276907-1;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_NV690DViEeqPG_FgW3bi6Q;{};1591722273005-1591722276907-0;_6n8xwDbgEeq5L_FI-wfNWQ;266821341;1591722276907000000;1591722276927977204
$1;1591722276929000000;ec607c54-b568-4dc2-8b96-95e90d5952f8;1591722273005-1591722276907-0;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_ybDeYDVXEeqPG_FgW3bi6Q;{};<not set>;<not set>;1058582078;1591722276907000000;1591722276927802371
$2;1591722277045000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.7777777777777777;1591722277030322711
$2;1591722277125000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.6923076923076923;1591722277123969000
$2;1591722277227000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.1;1591722277226179887
$2;1591722277325000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.0;1591722277324100402
$2;1591722277426000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.15789473684210525;1591722277424803855
$2;1591722277525000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.0;1591722277524089203
$2;1591722277625000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.21052631578947367;1591722277624037884
$2;1591722277725000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.05;1591722277724428985
$2;1591722277826000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.0;1591722277824277184
$2;1591722277928000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.0;1591722277926382411
$0;1591722277995000000;1.13;KIEKER;aec4ac2bf82b;1;false;0;NANOSECONDS;0
$2;1591722278025000000;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_oro4gG3fEdy4YaaT-RYrLQ;0.6111111111111112;1591722278024323439
$3;1591722278086000000;463500886;1591722277998-1591722278059-0;_fmO34DbgEeq5L_FI-wfNWQ;_oro4gG3fEdy4YaaT-RYrLQ;1591722278059000000;1591722278074000000
$1;1591722278087000000;463500886;1591722277998-1591722278059-0;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_Cet9AjVdEeqPG_FgW3bi6Q;{};1591722273005-1591722277965-0;_3PQJADVeEeqPG_FgW3bi6Q;1240199119;1591722278059000000;1591722278073267099
$1;1591722278094000000;9eaa94ab-4a63-42e7-b428-1ddc72449708;1591722273005-1591722277965-0;b76e946108bbe9401832c87c87817ae5;aec4ac2bf82b;_jGZ9sDVZEeqPG_FgW3bi6Q;{};1591722273005-1591722277961-0;__VQD0DbfEeq5L_FI-wfNWQ;126486888;1591722277965000000;1591722278091904014
