$0;1591714615147000000;1.13;KIEKER;10a45b53d83c;1;false;0;NANOSECONDS;0
$0;1591714615267000000;1.13;KIEKER;10a45b53d83c;1;false;0;NANOSECONDS;0
$0;1591714618281000000;1.13;KIEKER;10a45b53d83c;1;false;0;NANOSECONDS;0
